time,x,y,z,quadrant
21.51,0.0204,-0.0749,-0.9970,6
21.61,0.0204,-0.0749,-0.9970,6
21.71,0.0204,-0.0749,-0.9970,6
21.81,0.0204,-0.0749,-0.9970,6
21.91,0.0204,-0.0749,-0.9970,6
22.01,0.0204,-0.0749,-0.9970,6
22.11,0.0204,-0.0749,-0.9970,6
22.21,0.0204,-0.0749,-0.9970,6
22.31,0.0204,-0.0749,-0.9970,6
22.41,0.0204,-0.0749,-0.9970,6
22.51,0.0204,-0.0749,-0.9970,6
22.61,0.0204,-0.0749,-0.9970,6
22.71,0.0204,-0.0749,-0.9970,6
22.81,0.0204,-0.0749,-0.9970,6
22.91,0.0204,-0.0749,-0.9970,6
23.01,0.0204,-0.0749,-0.9970,6
23.11,0.0204,-0.0749,-0.9970,6
23.21,0.0204,-0.0749,-0.9970,6
23.31,0.0204,-0.0749,-0.9970,6
23.41,0.0204,-0.0749,-0.9970,6
23.51,0.0204,-0.0749,-0.9970,6
23.61,0.0204,-0.0749,-0.9970,6
23.71,0.0204,-0.0749,-0.9970,6
23.81,0.0204,-0.0749,-0.9970,6
23.91,0.0204,-0.0749,-0.9970,6
24.01,0.0068,-0.0545,-0.9985,6
24.11,-0.0136,-0.0477,-0.9988,4
24.21,-0.0340,-0.0409,-0.9986,4
24.31,-0.0612,-0.0340,-0.9975,4
24.41,-0.1290,-0.0000,-0.9916,4
24.51,-0.1425,0.0136,-0.9897,0
24.61,-0.1493,0.0136,-0.9887,0
24.71,-0.1493,0.0136,-0.9887,0
24.81,-0.1493,0.0136,-0.9887,0
24.91,-0.1493,0.0136,-0.9887,0
25.01,-0.1493,0.0136,-0.9887,0
25.11,-0.1493,0.0136,-0.9887,0
25.21,-0.0884,0.0068,-0.9961,0
25.31,-0.0409,-0.0000,-0.9992,4
25.41,0.0000,-0.0068,-1.0000,6
25.51,0.0000,-0.0068,-1.0000,6
25.61,0.0000,-0.0068,-1.0000,6
25.71,0.0409,-0.0136,-0.9991,6
25.81,0.0816,-0.0204,-0.9965,6
25.91,0.1087,-0.0204,-0.9939,6
26.01,0.1560,-0.0204,-0.9875,6
26.11,0.2427,-0.0204,-0.9699,6
26.21,0.2625,-0.0204,-0.9647,6
26.31,0.3081,-0.0204,-0.9511,6
26.41,0.3595,-0.0136,-0.9330,6
26.51,0.4036,-0.0068,-0.9149,6
26.61,0.4345,-0.0068,-0.9006,6
26.71,0.4829,-0.0136,-0.8756,6
26.81,0.5299,-0.0068,-0.8480,6
26.91,0.5859,0.0409,-0.8093,2
27.01,0.6650,0.0545,-0.7449,2
27.11,0.7677,0.0749,-0.6364,2
27.21,0.8244,0.0816,-0.5601,2
27.31,0.8356,0.0816,-0.5432,2
27.41,0.8356,0.0816,-0.5432,2
27.51,0.8356,0.0816,-0.5432,2
27.61,0.8356,0.0816,-0.5432,2
27.71,0.8356,0.0816,-0.5432,2
27.81,0.8356,0.0816,-0.5432,2
27.91,0.8356,0.0816,-0.5432,2
28.01,0.8356,0.0816,-0.5432,2
28.11,0.8430,0.0816,-0.5317,2
28.21,0.9232,0.0409,-0.3822,2
28.31,0.9562,-0.0068,-0.2928,6
28.41,0.9837,-0.0477,-0.1735,6
28.51,0.9968,-0.0613,-0.0518,6
28.61,0.9976,-0.0681,0.0093,7
28.71,0.9976,-0.0681,0.0093,7
28.81,0.9976,-0.0681,0.0093,7
28.91,0.9976,-0.0681,0.0093,7
29.01,0.9976,-0.0681,0.0093,7
29.11,0.9976,-0.0681,0.0093,7
29.21,0.9976,-0.0681,0.0093,7
29.31,0.9976,-0.0681,0.0093,7
29.41,0.9976,-0.0681,0.0093,7
29.51,0.9976,-0.0681,0.0093,7
29.61,0.9976,-0.0681,0.0093,7
29.71,0.9976,-0.0681,0.0093,7
29.81,0.9976,-0.0681,0.0093,7
29.91,0.9588,-0.0613,0.2776,7
30.01,0.9225,-0.0681,0.3800,7
30.11,0.8585,-0.0749,0.5074,7
30.21,0.8022,-0.0749,0.5923,7
30.31,0.6804,-0.0749,0.7290,7
30.41,0.5413,-0.0749,0.8375,7
30.51,0.3536,-0.0816,0.9318,7
30.61,0.2175,-0.0613,0.9741,7
30.71,0.0901,0.0136,0.9958,3
30.81,0.0421,0.1425,0.9889,3
30.91,0.0483,0.2029,0.9780,3
31.01,0.0479,0.2427,0.9689,3
31.11,0.0477,0.2559,0.9655,3
31.21,0.0272,0.3404,0.9399,3
31.31,0.0205,0.3722,0.9279,3
31.41,0.0205,0.3785,0.9254,3
31.51,0.0205,0.3785,0.9254,3
31.61,0.0205,0.3785,0.9254,3
31.71,0.0205,0.3785,0.9254,3
31.81,0.0205,0.3785,0.9254,3
31.91,0.0205,0.3785,0.9254,3
32.01,0.0205,0.3785,0.9254,3
32.11,0.0205,0.3785,0.9254,3
32.21,0.0205,0.3785,0.9254,3
32.31,0.0205,0.3785,0.9254,3
32.41,0.0205,0.3785,0.9254,3
32.51,0.0205,0.3785,0.9254,3
32.61,0.0205,0.3785,0.9254,3
32.71,0.0205,0.3785,0.9254,3
32.81,0.0907,0.3532,0.9311,3
32.91,0.1748,0.3211,0.9308,3
33.01,0.2830,0.3017,0.9104,3
33.11,0.3931,0.2952,0.8708,3
33.21,0.5098,0.2822,0.8127,3
33.31,0.5744,0.2822,0.7684,3
33.41,0.5744,0.2822,0.7684,3
33.51,0.5848,0.2822,0.7605,3
33.61,0.5951,0.2822,0.7525,3
33.71,0.6065,0.2756,0.7458,3
33.81,0.6178,0.2691,0.7388,3
33.91,0.6389,0.2625,0.7231,3
34.01,0.6857,0.2427,0.6862,3
34.11,0.7363,0.2361,0.6341,3
34.21,0.8263,0.2361,0.5114,3
34.31,0.8866,0.2427,0.3938,3
34.41,0.9157,0.2427,0.3201,3
34.51,0.9371,0.2427,0.2507,3
34.61,0.9608,0.2427,0.1342,3
34.71,0.9677,0.2427,0.0685,3
34.81,0.9666,0.2559,0.0156,3
34.91,0.9665,0.2427,-0.0833,2
35.01,0.9507,0.2361,-0.2012,2
35.11,0.9160,0.2295,-0.3290,2
35.21,0.8861,0.2295,-0.4027,2
35.31,0.8611,0.2229,-0.4569,2
35.41,0.8267,0.2295,-0.5137,2
35.51,0.8088,0.2295,-0.5415,2
35.61,0.8050,0.2295,-0.5470,2
35.71,0.8050,0.2295,-0.5470,2
35.81,0.8050,0.2295,-0.5470,2
35.91,0.8050,0.2295,-0.5470,2
36.01,0.8050,0.2295,-0.5470,2
36.11,0.8050,0.2295,-0.5470,2
36.21,0.8050,0.2295,-0.5470,2
36.31,0.8050,0.2295,-0.5470,2
36.41,0.8050,0.2295,-0.5470,2
36.51,0.8050,0.2295,-0.5470,2
36.62,0.8050,0.2295,-0.5470,2
36.71,0.8050,0.2295,-0.5470,2
36.81,0.7606,0.2361,-0.6047,2
36.91,0.6845,0.2427,-0.6874,2
37.01,0.6607,0.2427,-0.7103,2
37.12,0.6311,0.2427,-0.7367,2
37.21,0.6067,0.2361,-0.7591,2
37.31,0.5752,0.2361,-0.7832,2
37.41,0.5436,0.2295,-0.8074,2
37.51,0.4715,0.2162,-0.8549,2
37.61,0.3891,0.2029,-0.8986,2
37.71,0.3086,0.1962,-0.9307,2
37.82,0.2315,0.1962,-0.9528,2
37.92,0.1924,0.1962,-0.9615,2
38.01,0.1530,0.1962,-0.9685,2
38.11,0.0401,0.1896,-0.9811,2
38.21,-0.0537,0.1695,-0.9841,0
38.31,-0.0939,0.1627,-0.9822,0
38.41,-0.0939,0.1627,-0.9822,0
38.51,-0.0939,0.1627,-0.9822,0
38.62,-0.0939,0.1627,-0.9822,0
38.72,-0.0939,0.1627,-0.9822,0
38.81,-0.0939,0.1627,-0.9822,0
38.92,-0.0939,0.1627,-0.9822,0
39.02,-0.0939,0.1627,-0.9822,0
39.12,-0.0939,0.1627,-0.9822,0
39.21,-0.0939,0.1627,-0.9822,0
39.31,-0.0872,0.1627,-0.9828,0
39.42,-0.0853,0.2625,-0.9611,0
39.51,-0.0707,0.3276,-0.9422,0
39.61,-0.0751,0.3911,-0.9173,0
39.72,-0.0674,0.4345,-0.8981,0
39.81,-0.0609,0.4468,-0.8926,0
39.91,-0.0408,0.5183,-0.8542,0
40.01,0.0156,0.6454,-0.7637,2
40.11,0.0193,0.7056,-0.7083,2
40.22,0.0139,0.7340,-0.6791,2
40.31,0.0139,0.7340,-0.6791,2
40.41,0.0139,0.7340,-0.6791,2
40.51,0.0134,0.7567,-0.6537,2
40.61,0.0115,0.8271,-0.5619,2
40.71,0.0162,0.8801,-0.4745,2
40.81,0.0135,0.9187,-0.3948,2
40.92,0.0111,0.9457,-0.3250,2
41.01,0.0122,0.9542,-0.2990,2
41.12,0.0127,0.9638,-0.2663,2
41.21,0.0118,0.9690,-0.2466,2
41.32,0.0127,0.9723,-0.2333,2
41.41,0.1031,0.9340,-0.3420,2
41.52,0.2761,0.8384,-0.4699,2
41.61,0.3773,0.7655,-0.5212,2
41.71,0.5237,0.6811,-0.5118,2
41.81,0.6654,0.6297,-0.4010,2
41.91,0.7194,0.6190,-0.3152,2
42.01,0.7650,0.6083,-0.2116,2
42.11,0.8105,0.5809,-0.0754,2
42.21,0.8178,0.5641,0.1142,3
42.31,0.8127,0.5357,0.2293,3
42.41,0.8125,0.5125,0.2778,3
42.51,0.8131,0.5007,0.2967,3
42.61,0.8035,0.4948,0.3310,3
42.71,0.8027,0.4829,0.3500,3
42.81,0.7714,0.4829,0.4144,3
42.91,0.7100,0.4529,0.5393,3
43.02,0.6662,0.4345,0.6061,3
43.11,0.6427,0.4160,0.6433,3
43.21,0.5681,0.3404,0.7492,3
43.31,0.4341,0.2493,0.8657,3
43.41,0.3650,0.2162,0.9056,3
43.51,0.2671,0.1627,0.9498,3
43.61,0.2609,0.1560,0.9527,3
43.72,0.2609,0.1560,0.9527,3
43.81,0.2609,0.1560,0.9527,3
43.92,0.2609,0.1560,0.9527,3
44.01,0.2609,0.1560,0.9527,3
44.11,0.0622,0.1560,0.9858,3
44.21,-0.2712,0.1425,0.9519,1
44.31,-0.4719,0.1223,0.8731,1
44.42,-0.5416,0.1223,0.8317,1
44.52,-0.5915,0.1223,0.7969,1
44.61,-0.6023,0.1223,0.7888,1
44.72,-0.7364,0.1223,0.6654,1
44.81,-0.8161,0.1223,0.5648,1
44.91,-0.8695,0.1223,0.4786,1
45.02,-0.8853,0.1223,0.4487,1
45.11,-0.8853,0.1223,0.4487,1
45.21,-0.8853,0.1223,0.4487,1
45.31,-0.8853,0.1223,0.4487,1
45.42,-0.8853,0.1223,0.4487,1
45.51,-0.8853,0.1223,0.4487,1
45.61,-0.8853,0.1223,0.4487,1
45.71,-0.8853,0.1223,0.4487,1
45.82,-0.9164,0.1223,0.3812,1
45.92,-0.9402,0.1223,0.3179,1
46.01,-0.9712,0.1290,0.2004,1
46.12,-0.9908,0.1290,0.0397,1
46.21,-0.9746,0.1088,-0.1959,0
46.32,-0.8979,0.1088,-0.4266,0
46.41,-0.8053,0.1020,-0.5840,0
46.51,-0.7415,0.1020,-0.6631,0
46.61,-0.6947,0.1020,-0.7120,0
46.71,-0.6446,0.1020,-0.7577,0
46.81,-0.5414,0.1020,-0.8345,0
46.91,-0.3978,0.1155,-0.9102,0
47.01,-0.2348,0.1962,-0.9520,0
47.11,-0.1411,0.2559,-0.9563,0
47.21,-0.0356,0.3082,-0.9507,0
47.31,0.0095,0.3722,-0.9281,2
47.41,0.0338,0.4284,-0.9030,2
47.51,0.0739,0.4948,-0.8658,2
47.61,0.0935,0.5528,-0.8280,2
47.71,0.0934,0.6190,-0.7798,2
47.81,0.0903,0.6506,-0.7540,2
47.91,0.0903,0.6506,-0.7540,2
48.01,0.0903,0.6506,-0.7540,2
48.11,0.0530,0.6710,-0.7395,2
48.21,-0.0025,0.6710,-0.7414,0
48.31,-0.0025,0.6710,-0.7414,0
48.41,-0.0025,0.6710,-0.7414,0
48.51,-0.0025,0.6710,-0.7414,0
48.62,-0.0025,0.6710,-0.7414,0
48.71,-0.0025,0.6710,-0.7414,0
48.81,-0.0025,0.6710,-0.7414,0
48.91,-0.0025,0.6710,-0.7414,0
49.01,-0.0025,0.6710,-0.7414,0
49.11,-0.0025,0.6710,-0.7414,0
49.21,-0.0025,0.6710,-0.7414,0
49.31,-0.0025,0.6710,-0.7414,0
