time,x,y,z,quadrant
63.33,-0.1503,0.6119,-0.7766,0
63.43,-0.1503,0.6119,-0.7766,0
63.53,-0.1503,0.6119,-0.7766,0
63.63,-0.1503,0.6119,-0.7766,0
63.73,-0.1503,0.6119,-0.7766,0
63.83,-0.1503,0.6119,-0.7766,0
63.93,-0.1503,0.6119,-0.7766,0
64.03,-0.1503,0.6119,-0.7766,0
64.13,-0.1503,0.6119,-0.7766,0
64.23,-0.1503,0.6119,-0.7766,0
64.33,-0.1503,0.6119,-0.7766,0
64.43,-0.1503,0.6119,-0.7766,0
64.53,-0.1503,0.6119,-0.7766,0
64.63,-0.1503,0.6119,-0.7766,0
64.73,-0.1503,0.6119,-0.7766,0
64.83,-0.1503,0.6119,-0.7766,0
64.93,-0.1503,0.6119,-0.7766,0
65.03,-0.1503,0.6119,-0.7766,0
